timeslot,rl_storage_allocator,greedy_storage_allocator,actual_disk_usage
19729,326464,326487.3561,346656
19730,326470,326487.3561,346660
19731,326477,326487.3561,346668
19732,326483,326487.3561,346672
19733,326489,326587.3561,346676
19734,326495,326587.3561,346684
19735,326502,326587.3561,346688
19736,326508,326587.3561,346696
19737,326514,326587.3561,346704
19738,326520,326587.3561,346708
19739,326526,326587.3561,346716
19740,326533,326587.3561,346724
19741,326539,326587.3561,346728
19742,326545,326587.3561,346736
19743,326551,326587.3561,346740
19744,326558,326587.3561,346748
19745,326564,326587.3561,346756
19746,326570,326587.3561,346760
19747,326576,326587.3561,346768
19748,326582,326587.3561,346776
19749,326589,326687.3561,346780
19750,326595,326687.3561,346788
19751,326601,326687.3561,346792
19752,326607,326687.3561,346800
19753,326614,326687.3561,346808
19754,326620,326687.3561,346812
19755,326626,326687.3561,346820
19756,326632,326687.3561,346824
19757,326638,326687.3561,346832
19758,326645,326687.3561,346840
19759,326651,326687.3561,346844
19760,326657,326687.3561,346852
19761,326663,326687.3561,346856
19762,326670,326687.3561,346864
19763,326676,326687.3561,346872
19764,326682,326687.3561,346876
19765,326688,326787.3561,346884
19766,326694,326787.3561,346892
19767,326701,326787.3561,346896
19768,326707,326787.3561,346904
19769,326713,326787.3561,346908
19770,326719,326787.3561,346916
19771,326726,326787.3561,346920
19772,326732,326787.3561,346928
19773,326738,326787.3561,346936
19774,326744,326787.3561,346940
19775,326750,326787.3561,346948
19776,326757,326787.3561,346956
19777,326763,326787.3561,346960
19778,326769,326787.3561,346968
19779,326775,326787.3561,346972
19780,326782,326787.3561,346980
19781,326788,326887.3561,346988
19782,326794,326887.3561,346992
19783,326800,326887.3561,347000
19784,326806,326887.3561,347004
19785,326813,326887.3561,347012
19786,326819,326887.3561,347020
19787,326825,326887.3561,347024
19788,326831,326887.3561,347032
19789,326838,326887.3561,347036
19790,326844,326887.3561,347044
19791,326850,326887.3561,347048
19792,326856,326887.3561,347056
19793,326862,326887.3561,347064
19794,326869,326887.3561,347068
19795,326875,326887.3561,347076
19796,326881,326887.3561,347084
19797,326887,326987.3561,347088
19798,326894,326987.3561,347096
19799,326900,326987.3561,347104
19800,326906,326987.3561,347108
19801,326912,326987.3561,347116
19802,326918,326987.3561,347120
19803,326925,326987.3561,347128
19804,326931,326987.3561,347132
19805,326937,326987.3561,347140
19806,326943,326987.3561,347148
19807,326950,326987.3561,347152
19808,326956,326987.3561,347160
19809,326962,326987.3561,347168
19810,326968,326987.3561,347172
19811,326974,326987.3561,347180
19812,326981,326987.3561,347184
19813,326987,326987.3561,347192
19814,326993,327087.3561,347200
19815,326999,327087.3561,347204
19816,327006,327087.3561,347212
19817,327012,327087.3561,347216
19818,327018,327087.3561,347224
19819,327024,327087.3561,347232
19820,327030,327087.3561,347236
19821,327037,327087.3561,347244
19822,327043,327087.3561,347252
19823,327049,327087.3561,347256
19824,327055,327087.3561,347264
19825,327062,327087.3561,347268
19826,327068,327087.3561,347276
19827,327074,327087.3561,347284
19828,327080,327087.3561,347288
19829,327087,327087.3561,347296
19830,327093,327187.3561,347304
19831,327099,327187.3561,347308
19832,327105,327187.3561,347316
19833,327111,327187.3561,347320
19834,327118,327187.3561,347328
19835,327124,327187.3561,347336
19836,327130,327187.3561,347340
19837,327136,327187.3561,347348
19838,327143,327187.3561,347352
19839,327149,327187.3561,347360
19840,327155,327187.3561,347368
19841,327161,327187.3561,347372
19842,327167,327187.3561,347380
19843,327174,327187.3561,347384
19844,327180,327187.3561,347392
19845,327186,327187.3561,347400
19846,327192,327287.3561,347404
19847,327199,327287.3561,347412
19848,327205,327287.3561,347420
19849,327211,327287.3561,347424
19850,327217,327287.3561,347432
19851,327223,327287.3561,347440
19852,327230,327287.3561,347444
19853,327236,327287.3561,347452
19854,327242,327287.3561,347460
19855,327248,327287.3561,347464
19856,327255,327287.3561,347472
19857,327261,327287.3561,347476
19858,327267,327287.3561,347484
19859,327273,327287.3561,347488
19860,327279,327287.3561,347496
19861,327286,327287.3561,347504
19862,327292,327387.3561,347508
19863,327298,327387.3561,347516
19864,327304,327387.3561,347524
19865,327311,327387.3561,347528
19866,327317,327387.3561,347536
19867,327323,327387.3561,347540
19868,327329,327387.3561,347548
19869,327335,327387.3561,347556
19870,327342,327387.3561,347560
19871,327348,327387.3561,347568
19872,327354,327387.3561,347572
19873,327360,327387.3561,347580
19874,327367,327387.3561,347588
19875,327373,327387.3561,347592
19876,327379,327387.3561,347600
19877,327385,327387.3561,347608
19878,327391,327487.3561,347612
19879,327398,327487.3561,347620
19880,327404,327487.3561,347624
19881,327410,327487.3561,347632
19882,327416,327487.3561,347640
19883,327423,327487.3561,347644
19884,327429,327487.3561,347652
19885,327435,327487.3561,347656
19886,327441,327487.3561,347664
19887,327447,327487.3561,347672
19888,327454,327487.3561,347676
19889,327460,327487.3561,347684
19890,327466,327487.3561,347692
19891,327472,327487.3561,347696
19892,327479,327487.3561,347704
19893,327485,327487.3561,347712
19894,327491,327587.3561,347716
19895,327497,327587.3561,347724
19896,327503,327587.3561,347728
19897,327510,327587.3561,347736
19898,327516,327587.3561,347744
19899,327522,327587.3561,347748
19900,327528,327587.3561,347756
19901,327535,327587.3561,347764
19902,327541,327587.3561,347768
19903,327547,327587.3561,347776
19904,327553,327587.3561,347784
19905,327559,327587.3561,347788
19906,327566,327587.3561,347796
19907,327572,327587.3561,347800
19908,327578,327587.3561,347808
19909,327584,327587.3561,347816
19910,327591,327687.3561,347820
19911,327597,327687.3561,347828
19912,327603,327687.3561,347836
19913,327609,327687.3561,347840
19914,327615,327687.3561,347848
19915,327622,327687.3561,347852
19916,327628,327687.3561,347860
19917,327634,327687.3561,347868
19918,327640,327687.3561,347872
19919,327647,327687.3561,347880
19920,327653,327687.3561,347888
19921,327659,327687.3561,347892
19922,327665,327687.3561,347900
19923,327671,327687.3561,347904
19924,327678,327687.3561,347912
19925,327684,327687.3561,347920
19926,327690,327787.3561,347924
19927,327696,327787.3561,347932
19928,327703,327787.3561,347936
19929,327709,327787.3561,347944
19930,327715,327787.3561,347952
19931,327721,327787.3561,347956
19932,327727,327787.3561,347964
19933,327734,327787.3561,347972
19934,327740,327787.3561,347976
19935,327746,327787.3561,347984
19936,327752,327787.3561,347988
19937,327759,327787.3561,347996
19938,327765,327787.3561,348004
19939,327771,327787.3561,348008
19940,327777,327787.3561,348016
19941,327784,327787.3561,348024
19942,327790,327887.3561,348028
19943,327796,327887.3561,348036
19944,327802,327887.3561,348040
19945,327808,327887.3561,348048
19946,327815,327887.3561,348056
19947,327821,327887.3561,348060
19948,327827,327887.3561,348068
19949,327833,327887.3561,348076
19950,327840,327887.3561,348080
19951,327846,327887.3561,348088
19952,327852,327887.3561,348096
19953,327858,327887.3561,348100
19954,327864,327887.3561,348108
19955,327871,327887.3561,348112
19956,327877,327887.3561,348120
19957,327883,327887.3561,348128
19958,327889,327987.3561,348132
19959,327896,327987.3561,348140
19960,327902,327987.3561,348148
19961,327908,327987.3561,348152
19962,327914,327987.3561,348160
19963,327920,327987.3561,348164
19964,327927,327987.3561,348172
19965,327933,327987.3561,348180
19966,327939,327987.3561,348184
19967,327945,327987.3561,348192
19968,327952,327987.3561,348200
19969,327958,327987.3561,348204
19970,327964,327987.3561,348212
19971,327970,327987.3561,348220
19972,327976,327987.3561,348224
19973,327983,327987.3561,348232
19974,327989,328087.3561,348236
19975,327995,328087.3561,348244
19976,328001,328087.3561,348252
19977,328008,328087.3561,348256
19978,328014,328087.3561,348264
19979,328020,328087.3561,348268
19980,328026,328087.3561,348276
19981,328032,328087.3561,348284
19982,328039,328087.3561,348288
19983,328045,328087.3561,348296
19984,328051,328087.3561,348304
19985,328057,328087.3561,348308
19986,328064,328087.3561,348316
19987,328070,328087.3561,348320
19988,328076,328087.3561,348328
19989,328082,328087.3561,348336
19990,328088,328187.3561,348340
19991,328095,328187.3561,348348
19992,328101,328187.3561,348356
19993,328107,328187.3561,348360
19994,328113,328187.3561,348368
19995,328120,328187.3561,348372
19996,328126,328187.3561,348380
19997,328132,328187.3561,348388
19998,328138,328187.3561,348392
19999,328144,328187.3561,348400
20000,328151,328187.3561,348404
20001,328157,328187.3561,348412
20002,328163,328187.3561,348420
20003,328169,328187.3561,348424
20004,328176,328187.3561,348432
20005,328182,328187.3561,348440
20006,328188,328287.3561,348444
20007,328194,328287.3561,348452
20008,328200,328287.3561,348460
20009,328207,328287.3561,348464
20010,328213,328287.3561,348472
20011,328219,328287.3561,348480
20012,328225,328287.3561,348484
20013,328232,328287.3561,348492
20014,328238,328287.3561,348496
20015,328244,328287.3561,348504
20016,328250,328287.3561,348512
20017,328256,328287.3561,348516
20018,328263,328287.3561,348524
20019,328269,328287.3561,348528
20020,328275,328287.3561,348536
20021,328281,328287.3561,348544
20022,328288,328387.3561,348548
20023,328294,328387.3561,348556
20024,328300,328387.3561,348564
20025,328306,328387.3561,348568
20026,328312,328387.3561,348576
20027,328319,328387.3561,348580
20028,328325,328387.3561,348588
20029,328331,328387.3561,348596
20030,328337,328387.3561,348600
20031,328344,328387.3561,348604
20032,328350,328387.3561,348612
20033,328356,328387.3561,348616
20034,328362,328387.3561,348620
20035,328368,328387.3561,348628
20036,328375,328387.3561,348632
20037,328381,328387.3561,348640
20038,328387,328387.3561,348644
20039,328393,328487.3561,348652
20040,328400,328487.3561,348656
20041,328406,328487.3561,348664
20042,328412,328487.3561,348668
20043,328418,328487.3561,348676
20044,328424,328487.3561,348680
20045,328431,328487.3561,348684
20046,328437,328487.3561,348692
20047,328443,328487.3561,348696
20048,328449,328487.3561,348700
20049,328456,328487.3561,348708
20050,328462,328487.3561,348716
20051,328468,328487.3561,348720
20052,328474,328487.3561,348728
20053,328480,328487.3561,348732
20054,328487,328487.3561,348736
20055,328493,328587.3561,348744
20056,328499,328587.3561,348748
20057,328505,328587.3561,348756
20058,328512,328587.3561,348760
20059,328518,328587.3561,348764
20060,328524,328587.3561,348772
20061,328530,328587.3561,348776
20062,328537,328587.3561,348784
20063,328543,328587.3561,348792
20064,328549,328587.3561,348796
20065,328555,328587.3561,348800
20066,328561,328587.3561,348808
20067,328568,328587.3561,348812
20068,328574,328587.3561,348820
20069,328580,328587.3561,348824
20070,328586,328587.3561,348828
20071,328593,328687.3561,348836
20072,328599,328687.3561,348840
20073,328605,328687.3561,348848
20074,328611,328687.3561,348852
20075,328617,328687.3561,348860
20076,328624,328687.3561,348864
20077,328630,328687.3561,348872
20078,328636,328687.3561,348876
20079,328642,328687.3561,348884
20080,328649,328687.3561,348888
20081,328655,328687.3561,348892
20082,328661,328687.3561,348900
20083,328667,328687.3561,348904
20084,328673,328687.3561,348912
20085,328680,328687.3561,348916
20086,328686,328687.3561,348924
20087,328692,328787.3561,348928
20088,328698,328787.3561,348936
20089,328705,328787.3561,348940
20090,328711,328787.3561,348944
20091,328717,328787.3561,348952
20092,328723,328787.3561,348956
20093,328729,328787.3561,348964
20094,328736,328787.3561,348968
20095,328742,328787.3561,348972
20096,328748,328787.3561,348980
20097,328754,328787.3561,348988
20098,328761,328787.3561,348992
20099,328767,328787.3561,349000
20100,328773,328787.3561,349004
20101,328779,328787.3561,349008
20102,328785,328787.3561,349016
20103,328792,328887.3561,349020
20104,328798,328887.3561,349028
20105,328804,328887.3561,349032
20106,328810,328887.3561,349036
20107,328817,328887.3561,349044
20108,328823,328887.3561,349048
20109,328829,328887.3561,349056
20110,328835,328887.3561,349064
20111,328841,328887.3561,349068
20112,328848,328887.3561,349072
20113,328854,328887.3561,349080
20114,328860,328887.3561,349084
20115,328866,328887.3561,349088
20116,328873,328887.3561,349096
20117,328879,328887.3561,349100
20118,328885,328887.3561,349108
20119,328891,328987.3561,349112
20120,328897,328987.3561,349120
20121,328904,328987.3561,349124
20122,328910,328987.3561,349132
20123,328916,328987.3561,349136
20124,328922,328987.3561,349140
20125,328929,328987.3561,349148
20126,328935,328987.3561,349152
20127,328941,328987.3561,349160
20128,328947,328987.3561,349164
20129,328953,328987.3561,349172
20130,328960,328987.3561,349176
20131,328966,328987.3561,349184
20132,328972,328987.3561,349192
20133,328978,328987.3561,349196
20134,328985,328987.3561,349204
20135,328991,329087.3561,349212
20136,328997,329087.3561,349216
20137,329003,329087.3561,349224
20138,329009,329087.3561,349232
20139,329016,329087.3561,349236
20140,329022,329087.3561,349244
20141,329028,329087.3561,349252
20142,329034,329087.3561,349256
20143,329041,329087.3561,349264
20144,329047,329087.3561,349272
20145,329053,329087.3561,349276
20146,329059,329087.3561,349284
20147,329065,329087.3561,349288
20148,329072,329087.3561,349296
20149,329078,329087.3561,349304
20150,329084,329087.3561,349308
20151,329090,329187.3561,349316
20152,329097,329187.3561,349324
20153,329103,329187.3561,349328
20154,329109,329187.3561,349336
20155,329115,329187.3561,349344
20156,329121,329187.3561,349348
20157,329128,329187.3561,349356
20158,329134,329187.3561,349364
20159,329140,329187.3561,349368
20160,329146,329187.3561,349376
20161,329153,329187.3561,349384
20162,329159,329187.3561,349388
20163,329165,329187.3561,349396
20164,329171,329187.3561,349400
20165,329177,329187.3561,349408
20166,329184,329187.3561,349416
20167,329190,329287.3561,349420
20168,329196,329287.3561,349428
20169,329202,329287.3561,349432
20170,329209,329287.3561,349440
20171,329215,329287.3561,349448
20172,329221,329287.3561,349452
20173,329227,329287.3561,349460
20174,329233,329287.3561,349468
20175,329240,329287.3561,349472
20176,329246,329287.3561,349480
20177,329252,329287.3561,349488
20178,329258,329287.3561,349492
20179,329265,329287.3561,349500
20180,329271,329287.3561,349504
20181,329277,329287.3561,349512
20182,329283,329287.3561,349520
20183,329290,329387.3561,349524
20184,329296,329387.3561,349532
20185,329302,329387.3561,349540
20186,329308,329387.3561,349544
20187,329314,329387.3561,349552
20188,329321,329387.3561,349560
20189,329327,329387.3561,349564
20190,329333,329387.3561,349572
20191,329339,329387.3561,349576
20192,329346,329387.3561,349584
20193,329352,329387.3561,349592
20194,329358,329387.3561,349596
20195,329364,329387.3561,349604
20196,329370,329387.3561,349608
20197,329377,329387.3561,349616
20198,329383,329387.3561,349624
20199,329389,329487.3561,349628
20200,329395,329487.3561,349636
20201,329402,329487.3561,349644
20202,329408,329487.3561,349648
20203,329414,329487.3561,349656
20204,329420,329487.3561,349664
